ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
5164,,10000,100,,5,,TOP_C
5165,11960,,100,,210,,C14
5166,12250,,150,,270,,C14
5167,12390,,250,,350,,C14
5168,12570,,130,,370,,C14
5169,12650,,130,,480,,C14
