"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
4733,3445,"",390,"",90,1,"C14"
4734,4100,"",260,"",188,2,"C14"
4735,5670,"",320,"",251,3,"C14"
4736,10865,"",690,"",355.5,2,"C14"
4737,12100,"",190,"",409,5,"C14"
