ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
4755,,0,50,,804,,TOP_C
4756,1910,,140,,842.5,3,C14
4757,1900,,60,,898.8,7.5,C14
4758,4160,,90,,1000,5,C14
4759,10960,,390,,1115.5,4,C14
