depth	min95%	max95%	best	acc.rate
804	-300	34	-64	17.31
814	-96	194	110	17.38
824	110	370	284	17.57
834	308	553	461	17.89
844	494	733	642	18.33
854	689	926	828	18.9
864	859	1124	1020	19.59
874	1049	1332	1220	20.41
884	1234	1550	1428	21.35
896	1465	1832	1691	22.65
900	1548	1932	1782	23.12
905	1651	2070	1899	23.76
912	1800	2273	2068	24.73
932	2271	2911	2593	28.07
952	2835	3623	3193	32.24
972	3518	4417	3884	37.22
990	4233	5179	4597	42.41
994	4392	5375	4768	43.66
998	4557	5574	4945	44.94
1000	4632	5673	5035	45.59
1002	4702	5768	5126	46.23
1004	4770	5861	5219	46.86
1010	4999	6149	5505	48.7
1030	5713	7165	6532	54.07
1050	6428	8245	7655	58.3
1062	6871	8943	8366	60.3
1072	7249	9576	8976	61.65
1082	7608	10283	9597	62.72
1092	7987	11029	10228	63.51
1097	8178	11395	10546	63.8
1100	8293	11627	10738	63.94
1102	8369	11784	10866	64.02
1105	8484	12010	11058	64.11
1107	8561	12144	11186	64.16
1108	8599	12223	11250	64.18
1109	8637	12303	11315	64.2
1111	8712	12464	11443	64.23
1112	8750	12529	11507	64.24
1117	8939	12914	11828	64.25
1120	9052	13137	12021	NA
