"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
5099,NA,NA,NA,"",15,NA,"TOP_C"
5100,820,"",40,"",33,NA,"C14"
5101,1780,"",40,"",46,NA,"C14"
5102,4170,"",110,"",110,NA,"C14"
5103,9720,"",180,"",256,NA,"C14"
5104,12270,"",150,"",316,NA,"C14"
5105,NA,NA,NA,"",335,NA,"BOT_C"
