depth	min95%	max95%	best	acc.rate
15	-836	-261	-598	74.18
20	-409	55	-227	74.18
25	15	374	144	74.18
30	438	686	515	74.18
35	833	1002	886	74.18
40	1192	1330	1257	74.18
45	1525	1731	1628	74.18
51	1830	2044	1935	46.63
55	2022	2231	2122	46.63
60	2256	2469	2355	46.63
65	2478	2705	2588	46.63
70	2698	2946	2821	46.63
75	2917	3195	3054	46.63
80	3135	3440	3287	46.63
85	3353	3688	3521	46.63
90	3571	3935	3754	46.63
94	3745	4136	3940	46.63
100	3999	4442	4220	46.63
107	4300	4796	4546	46.63
110	4432	4950	4686	43.96
113	4565	5079	4818	43.96
118	4785	5289	5038	43.96
122	4958	5468	5214	43.96
126.5	5156	5664	5412	43.96
131	5356	5862	5610	43.96
134	5496	5989	5741	43.96
139	5712	6205	5961	43.96
144	5931	6440	6181	43.96
149	6146	6666	6401	43.96
154	6366	6890	6621	43.96
158.5	6555	7079	6819	43.96
164	6790	7333	7060	43.96
168	6968	7516	7236	43.96
173	7179	7751	7456	43.96
178	7397	7983	7676	43.96
183	7610	8221	7896	43.96
186	7738	8358	8028	43.96
193	8035	8697	8335	43.96
198	8241	8934	8555	43.96
204	8489	9222	8819	43.96
209	8697	9463	9039	43.96
213	8867	9653	9215	43.96
217	9036	9848	9390	43.96
222	9245	10083	9610	43.96
229	9534	10413	9918	43.96
234	9731	10650	10138	43.96
239.5	9951	10920	10380	43.96
243	10091	11091	10533	43.96
248	10295	11338	10753	43.96
252	10454	11530	10929	43.96
257	10681	11765	11159	53.86
262	10977	11985	11428	53.86
265	11165	12133	11590	53.86
270	11458	12385	11859	53.86
274	11686	12577	12074	53.86
280	12021	12871	12398	53.86
284	12238	13063	12613	53.86
288	12456	13268	12829	53.86
292	12653	13494	13044	53.86
296	12869	13726	13259	53.86
300	13062	13966	13475	53.86
305	13309	14268	13744	53.86
310.5	13573	14617	14040	53.86
315.5	13813	14928	14310	53.86
318	13927	15091	14444	53.86
320.5	14046	15254	14579	53.86
324	14207	15490	14767	53.86
328	14383	15748	14983	53.86
332	14556	16008	15198	53.86
335	14682	16208	15360	NA
