"depth"	"constant"	"bad.extra"	"good.extra"	"best.extra"	"stars"
15	0	1	0	0	1
20	0	1	1	1	3
25	0	1	1	1	3
30	0	1	1	1	3
35	1	1	1	1	4
40	1	1	1	1	4
45	1	1	1	1	4
51	1	1	1	1	4
55	1	1	1	0	3
60	1	1	1	0	3
65	1	1	0	0	2
70	1	1	0	0	2
75	1	1	0	0	2
80	1	1	0	0	2
85	1	1	0	0	2
90	1	1	1	1	4
94	1	1	1	1	4
100	1	1	1	1	4
107	1	1	1	1	4
110	1	1	1	1	4
113	1	1	1	1	4
118	1	1	1	1	4
122	1	1	1	1	4
126.5	1	1	1	0	3
131	1	1	1	0	3
134	1	1	1	0	3
139	1	1	0	0	2
144	1	1	0	0	2
149	1	1	0	0	2
154	1	1	0	0	2
158.5	1	1	0	0	2
164	1	0	0	0	1
168	1	0	0	0	1
173	1	0	0	0	1
178	1	0	0	0	1
183	1	0	0	0	1
186	1	0	0	0	1
193	1	0	0	0	1
198	1	0	0	0	1
204	1	0	0	0	1
209	1	0	0	0	1
213	1	0	0	0	1
217	1	1	0	0	2
222	1	1	0	0	2
229	1	1	0	0	2
234	1	1	0	0	2
239.5	1	1	1	1	4
243	1	1	1	1	4
248	1	1	1	1	4
252	1	1	1	1	4
257	1	1	1	1	4
262	1	1	1	1	4
265	1	1	1	1	4
270	1	1	1	0	3
274	1	1	1	0	3
280	1	1	0	0	2
284	1	1	0	0	2
288	1	1	0	0	2
292	1	1	0	0	2
296	1	1	0	0	2
300	1	1	1	1	4
305	1	1	1	1	4
310.5	1	1	1	1	4
315.5	1	1	1	1	4
318	0	1	1	1	3
320.5	0	1	1	1	3
324	0	1	1	1	3
328	0	1	1	0	2
332	0	1	1	0	2
335	0	1	0	0	1
