depth	min95%	max95%	best	acc.rate
10	14	632	322	10.85
20	185	674	431	10.85
30	356	727	539	10.85
40	518	781	648	10.85
50	666	843	757	11.23
60	820	948	884	15.52
70	986	1134	1072	22.36
80	1210	1411	1317	26.83
90	1474	1752	1603	30.78
100	1776	2113	1928	34.52
110	2082	2472	2284	35.1
120	2389	2755	2588	23.75
130	2655	2945	2783	15.2
140	2849	3066	2914	11.24
150	2929	3147	3016	9.02
160	2992	3241	3100	7.96
170	3065	3313	3179	8.06
180	3160	3404	3265	9.33
190	3277	3511	3368	11.75
200	3420	3655	3500	15.34
210	3569	3855	3673	19.44
220	3726	4087	3882	22.48
230	3905	4337	4116	24.39
240	4106	4599	4365	25.16
250	4314	4859	4616	24.81
260	4537	5095	4858	23.32
270	4772	5308	5080	20.71
280	4976	5476	5274	17.78
290	5144	5623	5439	14.98
300	5285	5764	5577	12.42
310	5406	5897	5691	10.16
320	5509	6004	5783	8.2
330	5605	6099	5858	6.53
340	5670	6175	5917	5.17
350	5709	6232	5963	4.1
360	5729	6270	6001	3.34
370	5750	6310	6032	2.87
380	5766	6338	6059	2.7
390	5787	6374	6087	2.84
400	5812	6419	6117	3.27
410	5845	6460	6152	3.91
420	5888	6493	6194	4.53
430	5945	6534	6242	5.1
440	6013	6579	6296	5.62
450	6084	6630	6354	6.1
460	6159	6682	6417	6.54
470	6242	6739	6484	6.93
480	6319	6792	6555	7.27
490	6408	6846	6629	7.57
500	6496	6909	6706	7.82
510	6584	6979	6785	8.03
520	6676	7056	6866	8.19
530	6759	7146	6949	8.3
540	6833	7239	7032	8.37
550	6896	7344	7116	8.4
560	6960	7444	7200	NA
