depth	min95%	max95%	best	acc.rate
1	-103	221	40	2.98
5	-86	226	52	2.98
26	4	255	115	2.98
31	25	264	130	2.98
51	98	304	189	2.98
56	113	315	204	2.98
61	128	325	219	2.98
75	170	357	261	2.98
80	185	369	276	2.98
85	199	382	291	2.98
90	214	395	306	2.98
101	245	421	338	2.98
105	256	431	350	2.98
110	270	442	365	2.98
115	283	454	380	2.98
120	295	468	395	2.98
126	310	485	413	2.98
130	318	499	425	2.98
135	326	516	440	5.87
140	358	544	469	5.87
151	430	607	534	5.87
155	455	629	557	5.87
160	487	658	587	5.87
165	519	687	616	5.87
170	550	718	646	5.87
176	588	754	681	5.87
180	614	778	704	5.87
185	645	809	734	5.87
190	676	839	763	5.87
194	702	863	787	5.87
201	747	906	828	5.87
205	772	930	851	5.87
210	802	961	880	5.87
215	833	992	910	5.87
226	901	1061	974	5.87
230	925	1085	998	5.87
235	955	1116	1027	5.87
240	986	1146	1057	5.87
244	1010	1171	1080	5.87
251	1053	1215	1121	5.87
255	1077	1240	1145	5.87
260	1107	1272	1174	5.87
269	1158	1328	1227	5.87
276	1196	1372	1268	5.87
280	1220	1398	1292	5.87
285	1247	1430	1321	5.87
290	1273	1461	1350	5.87
293	1290	1482	1368	5.87
301	1354	1544	1433	11.84
305	1405	1585	1480	11.84
310	1465	1641	1540	11.84
315	1523	1698	1599	11.84
320	1580	1756	1658	11.84
326	1646	1826	1729	11.84
330	1688	1874	1776	11.84
335	1737	1931	1836	11.84
342	1811	2015	1919	11.84
351	1903	2122	2025	11.84
355	1940	2173	2073	11.84
360	1987	2238	2132	11.84
365	2036	2305	2191	7.75
369	2075	2331	2222	7.75
376	2142	2376	2276	7.75
380	2180	2404	2307	7.75
385	2228	2438	2346	7.75
390	2275	2472	2385	7.75
393	2304	2493	2408	7.75
401	2380	2550	2470	7.75
405	2416	2579	2501	7.75
410	2462	2614	2540	7.75
415	2506	2651	2578	7.75
420	2549	2688	2617	7.75
426	2599	2734	2664	7.75
430	2634	2771	2695	7.75
435	2675	2816	2733	7.75
445	2754	2911	2811	148.38
451	3637	3781	3701	148.38
455	4221	4380	4295	148.38
460	4951	5142	5036	148.38
465	5674	5906	5778	148.38
470	6394	6670	6520	148.38
476	7257	7590	7410	148.38
480	7837	8207	8004	148.38
485	8553	8976	8746	37.68
501	9200	9553	9349	37.68
505	9357	9709	9499	37.68
510	9554	9908	9688	37.68
515	9745	10112	9876	37.68
517	9820	10197	9951	37.68
526	10148	10577	10291	37.68
530	10289	10745	10441	37.68
535	10463	10968	10630	37.68
537	10530	11054	10705	27.25
551	10974	11277	11087	27.25
555	11086	11424	11196	27.25
560	11223	11622	11344	39.43
565	11429	11804	11541	39.43
570	11627	11990	11738	39.43
576	11864	12211	11975	39.43
580	12021	12364	12133	39.43
585	12216	12547	12330	39.43
590	12413	12732	12527	39.43
595	12608	12925	12724	39.43
601	12840	13148	12961	39.43
605	12993	13302	13118	39.43
610	13183	13490	13316	39.43
615	13372	13679	13513	39.43
620	13561	13872	13710	39.43
626	13794	14105	13947	39.43
630	13944	14265	14104	39.43
635	14134	14460	14301	39.43
640	14326	14663	14499	39.43
