"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
3299,95,"",37,"",31,1,"C14"
3300,410,"",45,"",135,1,"C14"
3301,1502,"",37,"",298,1,"C14"
3302,2167,"",42,"",365,1,"C14"
3303,2700,"",46,"",445,1,"C14"
3304,7890,"",70,"",485,1,"C14"
3305,9440,"",60,"",537,1,"C14"
3306,9860,"",70,"",559,1,"C14"
3307,13150,"",60,"",673,1,"C14"
