depth	min95%	max95%	best	acc.rate
1	-106	240	53	2.52
5	-88	240	63	2.52
26	-1	250	116	2.52
31	19	256	128	2.52
51	80	289	179	2.58
56	94	298	192	2.61
61	107	308	205	2.65
75	141	339	243	2.81
80	155	350	258	2.88
85	170	363	272	2.95
90	184	375	287	3.04
101	216	403	321	3.25
105	229	415	335	3.33
110	246	429	351	3.45
115	263	444	369	3.57
120	281	462	387	3.69
126	304	482	410	3.86
130	320	497	425	3.97
135	338	518	445	4.12
140	354	543	466	4.27
151	393	604	515	4.59
155	408	628	533	4.7
160	430	664	557	4.84
165	450	699	582	4.98
170	472	734	607	5.11
176	500	774	638	5.26
180	520	801	659	5.36
185	545	840	686	5.48
190	572	877	714	5.6
194	593	906	736	5.7
201	632	956	777	5.85
205	656	991	800	5.94
210	685	1029	830	6.05
215	715	1062	861	6.15
226	785	1136	929	6.36
230	812	1160	955	6.44
235	847	1189	987	6.53
240	883	1219	1020	6.61
244	912	1242	1047	6.68
251	965	1276	1094	6.79
255	997	1302	1121	6.86
260	1036	1326	1155	6.93
269	1111	1383	1218	7.05
276	1172	1423	1268	7.14
280	1208	1446	1297	7.19
285	1250	1490	1333	7.25
290	1288	1533	1369	7.31
293	1304	1561	1391	7.34
301	1324	1630	1450	7.4
305	1324	1664	1480	7.37
310	1308	1710	1516	7.26
315	1303	1759	1552	7.07
320	1290	1804	1587	6.81
326	1279	1856	1627	6.39
330	1266	1886	1652	6.05
335	1239	1920	1681	5.55
342	1200	1968	1718	4.72
351	1160	2010	1755	3.43
355	1149	2034	1768	2.78
360	1139	2085	1780	1.89
365	1132	2170	1788	0.93
369	1130	2239	1790	0.4
376	1129	2375	1793	0.5
380	1149	2479	1796	1.14
385	1158	2604	1804	2.55
390	1184	2739	1820	4.62
393	1209	2825	1836	6.19
401	1321	3070	1903	11.53
405	1408	3196	1954	14.85
410	1517	3365	2037	19.59
415	1653	3548	2146	25
420	1829	3762	2283	31.08
426	2069	4032	2489	39.26
430	2263	4231	2655	45.24
435	2524	4496	2897	53.33
445	3136	5087	3510	71.48
451	3515	5480	3965	81.54
455	3809	5771	4300	86.78
460	4178	6112	4744	91.65
465	4573	6474	5209	94.68
470	4993	6854	5686	95.85
476	5513	7335	6259	94.83
480	5863	7620	6636	92.66
485	6284	7968	7091	88.3
501	7577	9002	8388	73.28
505	7883	9224	8676	69.92
510	8290	9514	9018	65.94
515	8690	9776	9340	62.2
517	8837	9884	9463	60.77
526	9471	10313	9986	54.84
530	9758	10536	10202	52.46
535	10084	10789	10459	49.71
537	10210	10890	10557	48.68
551	10988	11565	11200	43.4
555	11173	11761	11373	42.53
560	11376	11991	11584	41.84
565	11574	12224	11792	41.27
570	11765	12450	11997	40.73
576	11985	12710	12240	40.12
580	12133	12876	12400	39.73
585	12317	13077	12598	39.27
590	12501	13272	12793	38.83
595	12690	13457	12986	38.42
601	12916	13679	13216	37.96
605	13062	13826	13367	37.68
610	13254	14004	13555	37.34
615	13448	14181	13741	37.04
620	13639	14350	13926	36.75
626	13872	14549	14145	36.45
630	14022	14683	14291	36.27
635	14209	14845	14472	36.06
640	14405	14998	14652	35.88
