depth	min95%	max95%	best	acc.rate
0	-3443	-1800	-2884	97.61
2.5	-3165	-1608	-2640	97.61
5	-2888	-1436	-2396	97.61
7.5	-2610	-1267	-2152	97.61
10	-2334	-1101	-1908	97.61
12.5	-2058	-928	-1664	97.61
15	-1783	-758	-1420	97.61
17.5	-1506	-578	-1176	97.61
20	-1231	-391	-932	97.61
22.5	-956	-192	-688	97.61
25	-682	7	-444	97.61
27.5	-409	208	-200	97.61
30	-136	416	45	97.61
32.5	137	623	289	97.61
35	408	832	533	97.61
37.5	666	1044	777	97.55
40	910	1249	1020	96.08
42.5	1124	1446	1258	93.46
45	1333	1637	1487	88.49
47.5	1540	1829	1704	83.01
50	1721	2027	1904	74.55
52.5	1888	2218	2084	66.39
55	2041	2395	2242	58.04
57.5	2201	2551	2383	53.22
60	2347	2716	2512	49.83
62.5	2486	2871	2636	49.07
65	2624	3018	2759	50.64
67.5	2765	3159	2888	53.93
70	2904	3295	3028	60.34
72.5	3047	3449	3184	64.99
75	3182	3593	3349	68.01
77.5	3324	3751	3520	68.35
80	3468	3896	3689	66.1
82.5	3604	4038	3852	62.13
85	3728	4176	4001	54.62
87.5	3860	4293	4132	47.85
90	3983	4400	4245	41.11
92.5	4057	4497	4344	36.82
95	4118	4594	4432	33.12
97.5	4174	4688	4513	31.32
100	4226	4795	4590	30.68
102.5	4290	4907	4668	32.61
105	4372	5037	4755	39.91
107.5	4491	5190	4863	49.84
110	4646	5365	5002	66.93
112.5	4851	5586	5183	84.88
115	5106	5853	5419	111.76
117.5	5432	6159	5719	137.72
120	5839	6559	6096	174.4
122.5	6332	7040	6560	208.37
125	6916	7617	7122	254.82
127.5	7591	8279	7792	294.69
130	8374	9055	8572	342.52
132.5	9255	9936	9461	380.93
135	10227	10940	10455	426.96
137.5	11301	12030	11553	462.2
140	12450	13217	12743	499.69
142.5	13670	14476	14015	525.87
145	14942	15798	15355	552.28
147.5	16263	17178	16751	569.39
150	17587	18622	18189	584.71
152.5	18923	20111	19659	592.75
155	20292	21587	21146	596.98
157.5	21661	23108	22638	596.21
160	23044	24627	24124	590.36
162.5	24427	26130	25594	581.64
165	25738	27630	27035	566.09
167.5	26992	29089	28437	549.43
170	28224	30482	29788	524.16
172.5	29408	31816	31079	499.56
175	30566	33062	32297	464.61
177.5	31687	34223	33433	434.61
180	32778	35300	34488	399.99
182.5	33819	36295	35465	373.33
185	34777	37224	36371	342.83
187.5	35682	38055	37208	319.54
190	36566	38867	37982	293.16
192.5	37408	39618	38698	273.25
195	38181	40350	39361	250.99
197.5	38886	40992	39974	234.4
200	39549	41601	40543	216.1
202.5	40139	42194	41072	202.71
205	40687	42756	41565	188.31
207.5	41204	43282	42027	178.11
210	41662	43778	42463	167.61
212.5	42105	44245	42875	160.6
215	42480	44658	43270	153.56
217.5	42829	45120	43650	148.24
220	43164	45538	44015	142.23
222.5	43460	45940	44367	137.7
225	43739	46379	44706	132.65
227.5	44000	46764	45035	128.9
230	44246	47187	45353	124.81
232.5	44478	47611	45663	121.85
235	44716	48013	45964	118.72
237.5	44937	48327	46259	116.54
240	45149	48702	46548	114.37
242.5	45354	49097	46833	112.98
245	45541	49509	47114	111.77
247.5	45718	49927	47393	111.17
250	45921	50353	47671	110.91
252.5	46113	50774	47948	110.91
255	46304	51229	48225	110.91
257.5	46479	51666	48503	110.91
260	46660	52045	48780	110.91
262.5	46812	52487	49057	110.91
265	46993	52896	49334	110.91
267.5	47172	53335	49612	110.91
270	47322	53755	49889	110.91
272.5	47488	54205	50166	110.91
275	47657	54592	50444	110.91
277.5	47825	54977	50721	110.91
280	47993	55404	50998	110.91
282.5	48134	55857	51275	110.91
285	48291	56311	51553	110.91
287.5	48429	56763	51830	110.91
290	48609	57197	52107	110.91
292.5	48747	57627	52385	110.91
295	48911	58081	52662	110.91
297.5	49069	58512	52939	110.91
300	49202	58977	53216	110.91
302.5	49341	59441	53494	110.91
305	49503	59898	53771	110.91
307.5	49658	60352	54048	110.91
310	49786	60767	54326	NA
