ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
4887,,0,50,,0,,TOP_C
4886,525,,25,,50,1,C14
4887,2815,,35,,110,1,C14
4888,3530,,35,,130,1,C14
4889,5850,,35,,167,1,C14
4890,6140,,45,,178,1,C14
4891,6410,,45,,216,1,C14
