depth	min95%	max95%	best	acc.rate
0	-107	101	-1	10.89
10	24	189	108	10.89
20	150	282	216	10.89
30	278	382	325	10.89
40	403	499	434	10.89
50	515	622	543	39.58
60	910	1007	939	39.58
70	1299	1394	1335	39.58
80	1686	1789	1731	39.58
90	2074	2194	2126	39.58
100	2457	2602	2522	39.58
110	2837	3014	2918	44.06
120	3291	3430	3359	44.06
130	3702	3900	3799	77.49
140	4497	4653	4574	77.49
150	5270	5416	5349	77.49
160	6029	6189	6124	77.49
170	6682	6837	6770	34.53
180	6926	7167	7062	7.89
190	7040	7227	7141	7.89
200	7138	7290	7220	7.89
210	7223	7363	7299	7.89
220	7284	7459	7378	7.89
230	7327	7574	7457	7.89
240	7365	7693	7536	NA
