depth	min95%	max95%	best	acc.rate
0	-576	-230	-430	31.86
2	-503	-174	-366	31.86
4	-430	-118	-303	31.86
6	-358	-60	-239	31.86
8	-289	-4	-175	31.86
10	-218	52	-111	31.86
12	-146	108	-48	31.86
14	-75	164	16	31.86
16	-5	220	80	31.86
18	66	277	143	31.86
20	133	334	207	31.86
22	202	391	271	31.86
24	272	449	335	31.86
26	341	505	398	31.86
28	409	562	462	31.86
30	475	621	526	31.86
32	543	680	590	31.86
34	609	739	653	31.86
36	674	800	717	31.86
38	736	859	781	31.86
40	797	920	844	31.86
42	860	981	908	31.86
44	921	1043	972	31.86
46	982	1104	1036	31.86
48	1043	1173	1099	31.86
50	1105	1239	1163	31.86
52	1164	1309	1227	31.86
54	1224	1378	1290	31.86
56	1283	1448	1354	31.86
58	1343	1518	1418	31.86
60	1403	1589	1482	31.86
62	1463	1660	1545	31.86
64	1523	1732	1609	31.86
66	1580	1803	1673	31.86
68	1639	1874	1737	31.86
70	1695	1946	1800	31.86
72	1754	2015	1864	31.86
74	1810	2083	1928	31.86
76	1868	2154	1991	31.86
78	1923	2225	2055	31.86
80	1981	2298	2119	NA
