"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
2850,5940,"",60,"",322,6,"C14"
2851,7710,"",60,"",391,6,"C14"
2852,5430,"",60,"",452.5,7,"C14"
2853,9690,"",110,"",463.5,7,"C14"
2854,10820,"",60,"",487.5,19,"C14"
2855,10720,"",60,"",491,6,"C14"
2856,11680,"",60,"",508,4,"C14"
2857,10160,"",60,"",553,6,"C14"
2858,15500,"",100,"",573,6,"C14"
2859,20575,"",190,"",683,10,"C14"
