depth	min95%	max95%	best	acc.rate
0	-79	-27	-43	10.88
1	-52	0	-32	40.53
2	-11	71	9	93.7
3	60	201	102	145.42
4	172	388	248	189.43
5	321	621	437	225.73
6	504	890	663	254.33
7	717	1181	917	275.23
8	950	1486	1193	288.42
9	1206	1789	1481	293.9
10	1480	2085	1775	293.02
11	1768	2367	2068	291.12
12	2063	2644	2359	289.53
13	2363	2901	2649	288.25
14	2675	3163	2937	287.29
15	2996	3455	3224	286.64
16	3304	3749	3511	286.31
17	3612	4031	3797	286.3
18	3897	4319	4083	286.01
19	4178	4600	4369	283.11
20	4456	4873	4653	277.02
21	4725	5142	4930	267.72
22	4982	5412	5197	255.23
23	5226	5668	5452	239.55
24	5459	5905	5692	221.59
25	5676	6134	5914	205.07
26	5882	6388	6119	190.92
27	6081	6649	6310	179.13
28	6268	6897	6489	169.71
29	6448	7156	6658	162.65
30	6628	7413	6821	157.96
31	6784	7663	6979	155.63
32	6900	7924	7135	155.26
33	7007	8183	7290	155.26
34	7095	8441	7445	155.26
35	7188	8698	7600	NA
