depth	min95%	max95%	best	acc.rate
0	-1536	-507	-907	27.34
12.5	-1120	-215	-566	27.34
25	-709	78	-224	27.34
37.5	-301	374	118	27.34
50	105	675	460	27.34
62.5	518	991	801	27.34
75	909	1313	1143	27.34
87.5	1294	1647	1485	27.34
100	1667	1987	1827	27.34
112.5	2023	2335	2169	27.34
125	2354	2702	2510	27.34
137.5	2661	3095	2852	27.34
150	2954	3491	3194	27.34
162.5	3244	3891	3536	27.34
175	3533	4300	3878	27.34
187.5	3822	4702	4219	27.34
200	4114	5118	4561	27.34
212.5	4401	5528	4903	27.34
225	4689	5928	5245	27.34
237.5	4977	6338	5586	27.34
250	5266	6742	5928	NA
