depth	min95%	max95%	best	acc.rate
0	-229	5	-76	1.53
2	-222	7	-73	1.54
4	-212	11	-70	1.58
6	-202	18	-67	1.64
8	-194	27	-63	1.72
10	-188	35	-60	1.83
12	-185	46	-56	1.96
14	-181	55	-52	2.11
15	-178	59	-50	2.19
16	-173	64	-48	2.28
17	-167	69	-46	2.37
18	-161	75	-43	2.48
19	-158	79	-41	2.58
21	-150	89	-35	2.81
23	-143	100	-30	3.06
25	-136	114	-23	3.34
27	-126	124	-17	3.64
29	-119	137	-9	3.96
31	-113	149	-1	4.3
33	-103	163	8	4.66
35	-94	175	17	5.05
37	-83	190	27	5.46
39	-72	204	39	5.89
41	-60	217	51	6.35
43	-48	230	64	6.83
45	-35	245	77	7.33
47	-24	261	92	7.85
49	-13	277	108	8.39
51	-1	292	125	8.96
53	12	308	144	9.55
55	28	326	163	10.17
57	42	342	184	10.8
59	58	359	206	11.46
61	75	378	229	12.14
63	94	396	253	12.73
66	124	423	292	12.95
67	135	432	305	12.85
69	157	449	331	12.36
71	179	464	355	11.5
73	201	478	377	10.3
75	222	492	397	9.07
77	244	504	415	7.95
79	266	516	430	6.94
81	287	532	444	6.04
83	305	550	455	5.25
85	326	568	465	4.56
87	345	587	474	3.99
89	362	605	482	3.53
91	369	621	489	3.17
93	379	641	495	2.93
95	379	655	501	2.8
97	379	669	506	NA
