"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
972,NA,"0",NA,"",0,0,"TOP_C"
973,2220,"",40,"",98,0,"C14"
974,3080,"",40,"",124,0,"C14"
975,4920,"",40,"",181,0,"C14"
976,4620,"5211",40,"",240,0,"BOT_A"
