depth	min95%	max95%	best	acc.rate
0	-444	-221	-333	25.86
2	-392	-172	-281	25.86
4	-337	-122	-229	25.86
6	-284	-71	-177	25.86
8	-229	-20	-126	25.86
10	-174	29	-74	25.86
12	-120	76	-22	25.86
14	-67	124	29	25.86
16	-12	174	81	25.86
18	42	222	133	25.86
20	93	271	185	25.86
22	143	321	236	25.86
24	195	371	288	25.86
26	248	421	340	25.86
28	302	473	392	25.86
30	355	524	443	25.86
32	408	575	495	25.86
34	460	626	547	25.86
36	513	676	598	25.86
38	564	727	650	25.86
40	616	778	702	25.86
42	667	831	754	25.86
44	718	883	805	25.86
46	770	935	857	25.86
48	822	987	909	25.86
50	873	1039	961	25.86
52	925	1091	1012	25.86
54	977	1144	1064	25.86
56	1026	1197	1116	25.86
58	1075	1249	1168	25.86
60	1124	1301	1219	25.86
62	1175	1354	1271	25.86
64	1225	1406	1323	25.86
66	1274	1459	1374	25.86
68	1322	1511	1426	25.86
70	1371	1565	1478	25.86
72	1420	1618	1530	25.86
74	1470	1670	1581	25.86
76	1517	1724	1633	25.86
78	1565	1778	1685	25.86
80	1613	1831	1737	25.86
82	1662	1884	1788	25.86
84	1713	1937	1840	25.86
86	1762	1991	1892	25.86
88	1810	2045	1943	25.86
90	1861	2098	1995	25.86
92	1909	2152	2047	25.86
94	1958	2205	2099	25.86
96	2006	2258	2150	25.86
98	2057	2312	2202	39.98
100	2144	2386	2282	39.98
102	2234	2459	2362	39.98
104	2324	2534	2442	39.98
106	2410	2612	2522	39.98
108	2495	2691	2602	39.98
110	2579	2769	2682	39.98
112	2658	2848	2762	39.98
114	2738	2928	2842	39.98
116	2814	3010	2922	39.98
118	2884	3093	3002	39.98
120	2956	3176	3082	39.98
122	3024	3261	3162	39.98
124	3089	3349	3242	17.29
126	3127	3381	3276	17.29
128	3165	3416	3311	17.29
130	3203	3449	3345	17.29
132	3239	3481	3380	17.29
134	3277	3515	3414	17.29
136	3311	3550	3449	17.29
138	3348	3586	3484	17.29
140	3384	3621	3518	17.29
142	3420	3656	3553	17.29
144	3456	3690	3587	17.29
146	3492	3724	3622	17.29
148	3526	3758	3657	17.29
150	3560	3793	3691	17.29
152	3598	3829	3726	17.29
154	3635	3865	3760	17.29
156	3669	3902	3795	17.29
158	3703	3938	3829	17.29
160	3737	3975	3864	17.29
162	3771	4011	3899	17.29
164	3805	4047	3933	17.29
166	3839	4083	3968	17.29
168	3874	4119	4002	17.29
170	3909	4156	4037	17.29
172	3944	4192	4072	17.29
174	3979	4228	4106	17.29
176	4013	4265	4141	17.29
178	4047	4301	4175	17.29
180	4077	4338	4210	17.29
182	4111	4374	4244	17.29
184	4147	4410	4279	17.29
186	4182	4446	4314	17.29
188	4216	4483	4348	17.29
190	4249	4519	4383	17.29
192	4283	4555	4417	17.29
194	4317	4592	4452	17.29
196	4351	4628	4487	17.29
198	4383	4664	4521	17.29
200	4417	4701	4556	17.29
202	4451	4738	4590	17.29
204	4483	4774	4625	17.29
206	4517	4811	4659	17.29
208	4550	4847	4694	17.29
210	4583	4884	4729	17.29
212	4616	4921	4763	17.29
214	4649	4957	4798	17.29
216	4681	4994	4832	17.29
218	4714	5031	4867	17.29
220	4747	5068	4902	17.29
222	4780	5105	4936	17.29
224	4812	5142	4971	17.29
226	4844	5178	5005	17.29
228	4875	5216	5040	17.29
230	4906	5254	5074	17.29
232	4938	5291	5109	17.29
234	4969	5328	5144	17.29
236	4999	5365	5178	17.29
238	5031	5402	5213	17.29
240	5062	5439	5247	NA
