"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
3195,4855,"",38,"",187,1,"C14"
3196,8363,"",49,"",197,1,"C14"
3197,9720,"",70,"",215,1,"C14"
3198,7260,"",60,"",235,1,"C14"
