depth	min95%	max95%	best	acc.rate
16	-102	76	-8	3.39
32	-29	144	46	3.39
48	4	238	100	3.39
64	132	344	219	8.35
80	281	457	352	8.35
96	426	564	486	8.35
112	573	715	619	8.35
128	711	865	753	8.35
144	848	980	888	8.47
160	972	1088	1024	8.47
176	1089	1200	1159	8.47
192	1206	1325	1292	6.89
208	1335	1435	1402	6.89
224	1455	1551	1513	6.89
240	1568	1668	1623	6.89
256	1679	1791	1733	6.89
272	1734	1843	1787	1.96
288	1758	1873	1818	1.96
304	1789	1907	1849	1.96
320	1818	1947	1881	1.96
336	1840	1991	1912	2.53
352	1900	2029	1961	3.11
368	1947	2104	2011	3.11
384	1986	2194	2061	3.11
400	2014	2287	2110	1.55
416	2037	2381	2158	3.11
432	2059	2477	2208	3.11
448	2077	2574	2258	3.11
464	2095	2671	2308	3.11
480	2108	2769	2357	3.11
496	2121	2867	2407	3.11
512	2135	2965	2457	3.11
528	2150	3062	2506	3.11
544	2167	3159	2556	3.11
560	2183	3257	2606	3.11
576	2197	3355	2656	3.11
592	2211	3454	2705	3.11
608	2225	3552	2755	3.11
624	2239	3651	2805	3.11
630	2245	3687	2823	NA
