ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
5193,,50,50,,0,,TOP_C
5194,183,,33,,21,1,C14
5195,1766,,45,,34,1,C14
5196,3200,,70,,57,1,C14
