ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
5767,4520,,50,,11,2,C14
5768,8330,,50,,77.5,5,C14
5769,11000,,50,,96.5,4,C14
5770,12520,,50,,122.5,3,C14
5771,15370,,70,,157.5,5,C14
5772,19510,,70,,241,2,C14
5773,21900,,90,,298,2,C14
5774,23660,,100,,370,2,C14
5775,27790,,200,,392,2,C14
5776,29170,,200,,447.5,1,C14
