depth	min95%	max95%	best	acc.rate
0	-1308	-1006	-1160	33.78
10	-948	-689	-822	33.78
20	-582	-374	-484	33.78
30	-222	-56	-147	33.78
40	135	267	191	33.78
50	482	593	529	33.78
60	823	926	868	34.3
70	1155	1272	1217	35.77
80	1512	1638	1585	38.21
90	1894	2038	1982	41.59
100	2315	2472	2416	45.94
110	2789	2984	2899	51.24
120	3322	3595	3439	57.74
130	3922	4255	4051	65.61
140	4574	4953	4734	70.42
150	5245	5635	5435	68.51
160	5877	6228	6087	59.88
170	6437	6717	6623	45
180	6850	7087	7002	29.63
190	7120	7346	7240	17.44
200	7280	7525	7375	9.25
210	7351	7643	7445	5.06
220	7384	7786	7491	4.47
230	7402	7903	7536	4.47
240	7418	8007	7581	NA
