ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
3830,,-57,10,,0,1,TOP_A
3831,-144,,50,,48.3,0.5,C14
3832,1143,,41,,70.3,0.5,C14
3833,2125,,41,,90.3,0.5,C14
3834,2224,,45,,98.8,0.5,C14
3835,6840,,40,,110.5,1,C14
3836,7611,,53,,141.5,1,C14
