depth	min95%	max95%	best	acc.rate
0	-77	-38	-57	15.89
2	-45	-7	-25	15.89
4	-14	25	7	15.89
6	18	59	39	15.89
8	49	93	70	15.89
10	80	128	102	15.89
12	109	162	134	15.89
14	140	196	166	15.89
16	169	231	198	15.89
18	199	265	229	15.89
20	229	299	261	15.89
22	258	334	293	15.89
24	288	368	325	15.89
26	318	403	356	15.89
28	348	437	388	15.89
30	377	472	420	15.89
32	406	506	452	15.89
34	436	540	484	15.89
36	465	575	515	15.89
38	494	610	547	15.89
40	523	645	579	15.89
42	552	680	611	15.89
44	581	715	642	15.89
46	610	749	674	15.89
48	639	784	706	15.89
50	668	818	738	15.89
52	697	853	770	15.89
54	726	888	801	15.89
56	755	923	833	15.89
58	784	958	865	15.89
60	814	993	897	15.89
62	843	1028	929	15.89
64	872	1062	960	15.89
66	902	1097	992	15.89
68	931	1132	1024	15.89
70	960	1167	1056	40.9
72	1060	1252	1148	51.62
74	1168	1347	1251	51.62
76	1276	1446	1355	51.62
78	1384	1545	1458	51.62
80	1487	1648	1561	51.62
82	1589	1764	1664	51.62
84	1691	1885	1768	51.62
86	1791	2009	1871	51.62
88	1892	2128	1974	51.62
90	1987	2246	2077	27.44
92	2039	2272	2122	17.07
94	2079	2280	2156	17.07
96	2112	2289	2190	17.07
98	2136	2314	2224	3.41
100	2147	2347	2245	17.07
102	2159	2406	2279	17.07
104	2168	2470	2313	17.07
106	7497	7679	7572	24.27
108	7551	7721	7621	24.27
110	7605	7763	7669	12.13
112	7644	7795	7706	24.27
114	7697	7838	7754	24.27
116	7747	7880	7803	24.27
118	7797	7922	7851	24.27
120	7848	7967	7900	24.27
122	7898	8014	7948	24.27
124	7948	8060	7997	24.27
126	7996	8111	8046	24.27
128	8043	8162	8094	24.27
130	8089	8217	8143	24.27
132	8136	8270	8191	24.27
134	8180	8323	8240	24.27
136	8224	8378	8288	24.27
138	8269	8431	8337	24.27
140	8313	8487	8385	24.27
142	8345	8528	8422	NA
