depth	min95%	max95%	best	acc.rate
5	-3772	-3097	-3394	67.51
15	-3042	-2460	-2719	67.51
25	-2311	-1822	-2044	67.51
35	-1591	-1183	-1368	67.51
45	-863	-541	-693	67.51
55	-146	108	-18	67.51
65	525	719	623	67.51
75	1205	1395	1298	67.51
85	1864	2098	1973	67.51
95	2519	2812	2648	67.51
105	3168	3529	3323	67.51
115	3816	4248	3999	67.51
125	4427	4905	4630	50.08
135	4949	5373	5131	50.08
145	5471	5844	5632	50.08
155	5990	6316	6133	50.08
165	6497	6790	6633	50.08
175	6986	7269	7134	50.08
185	7476	7764	7635	50.08
190	7711	8018	7886	50.08
200	8166	8503	8361	NA
