"depth"	"constant"	"bad.extra"	"good.extra"	"best.extra"	"stars"
5	0	0	0	0	0
15	0	0	0	0	0
25	0	0	0	0	0
35	0	1	0	0	1
45	0	1	0	0	1
55	0	1	1	1	3
65	0	1	1	1	3
75	0	1	1	0	2
85	0	1	0	0	1
95	0	1	0	0	1
105	0	1	0	0	1
115	0	1	1	1	3
125	0	1	1	1	3
135	0	1	1	0	2
145	0	1	0	0	1
155	0	1	0	0	1
165	0	1	0	0	1
175	0	1	0	0	1
185	0	1	1	1	3
190	0	1	1	1	3
200	0	1	1	1	3
