ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
2937,NA,-47,NA,,0,0,TOP_C
2938,-49.47,,-1.5,,5,0,C14
2939,365,,39,,40,0,C14
2940,600,,50,,180,0,C14
2941,983,,46,,275,0,C14
2942,1438,,45,,412,0,C14
2943,4053,,60,,422,0,C14
2944,4230,,70,,498,0,C14
2945,4300,NA,NA,,500,0,BOT_C
