ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
2711,854,,41,,2.5,,C14
2712,-40.64,,3.2,,7,4,C14
2713,780,,46,,9,,C14
2714,1260,,60,,24,,C14
2715,161,,44,,37,4,C14
2716,875,,49,,44,,C14
2717,1603,,46,,50,,C14
2718,837,,39,,55,,C14
2719,1090,,60,,62,4,C14
