ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
2721,1357,,36,,0,,C14
2722,4408,,38,,11,,C14
2723,4999,,40,,32,,C14
2724,5522,,41,,57,,C14
2725,8270,,60,,80,,C14
2726,7830,,60,,94,,C14
