"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
4870,400,"",50,"",101.5,1,"C14"
4871,620,"",50,"",119,8,"C14"
4872,1460,"",50,"",214,8,"C14"
4873,1805,"",50,"",314,8,"C14"
4874,2245,"",50,"",482,8,"C14"
4875,3650,"",60,"",614,8,"C14"
