ID,C14_age,cal_BP,error,reservoir,depth,thickness,RCode
5754,-551,,22,,44,1,C14
5755,3460,,30,,89.5,1,C14
5756,5750,,30,,107.5,1,C14
5757,8510,,40,,136.5,1,C14
5758,10610,,40,,163.5,1,C14
5759,12420,,60,,186.5,1,C14
5760,30420,,170,,299.5,1,C14
