depth	min95%	max95%	best	acc.rate
0	-65	-28	-49	8.43
4.5	-28	8	-11	8.34
9	5	44	26	8.07
16.5	59	102	84	7.31
19	78	119	102	6.91
26	132	160	147	5.62
31	163	181	173	4.47
35	171	211	189	3.92
40	175	254	209	4.24
42	176	274	218	4.68
46.5	183	322	241	6.21
50.5	198	372	270	8.39
52	206	393	283	9.57
53.5	217	415	298	10.49
54	221	422	303	11.08
58	261	487	352	14.65
59	274	504	367	15.65
60	287	522	383	16.7
61	302	541	399	17.79
62	319	561	417	18.93
63	338	581	436	20.1
64	357	601	456	21.24
65	379	622	477	22.33
66	402	644	500	23.39
67	427	666	523	24.4
68	453	687	547	25.37
69	480	709	573	26.3
70	508	732	599	27.19
71	537	756	626	28.03
72	567	780	654	28.83
73	598	805	683	29.59
74	626	830	713	30.31
75	651	857	743	30.98
76	673	884	774	31.61
77	698	911	806	32.2
78	721	939	838	32.75
79	747	966	871	33.26
80	779	995	904	33.72
81	809	1024	938	34.14
82	840	1053	972	34.52
83	871	1082	1006	34.85
84	904	1112	1041	35.15
85	936	1141	1076	35.4
86	968	1170	1112	35.61
87	998	1204	1147	35.77
88	1026	1236	1183	35.9
89	1055	1268	1219	35.98
90	1081	1303	1255	36.02
91	1108	1339	1291	36.03
92.5	1150	1395	1345	NA
