"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
5250,NA,NA,NA,"",0,0,"TOP_C"
5251,281,"",52,"",63,0,"C14"
5252,1396,"",45,"",91,0,"C14"
5253,NA,NA,NA,"",92.5,0,"BOT_C"
