depth	min95%	max95%	best	acc.rate
0	-206	159	-24	19.25
10	-5	338	168	19.25
20	195	517	361	19.25
30	399	696	553	19.25
40	601	875	746	19.25
50	803	1056	939	19.25
60	1005	1238	1131	19.25
70	1207	1421	1324	19.25
80	1410	1606	1516	19.25
90	1608	1790	1709	19.25
100	1807	1979	1901	19.25
110	2001	2173	2094	19.25
120	2194	2364	2286	19.25
130	2384	2557	2479	19.25
140	2569	2751	2671	19.25
150	2753	2945	2864	19.25
160	2938	3139	3056	19.25
170	3122	3334	3249	19.25
180	3304	3528	3441	19.25
190	3489	3723	3634	19.25
200	3672	3920	3827	19.25
210	3854	4116	4019	19.25
220	4035	4312	4212	19.25
230	4216	4507	4404	19.25
240	4399	4706	4597	19.25
250	4578	4902	4789	19.25
260	4758	5099	4982	19.25
270	4939	5298	5174	19.25
280	5146	5512	5386	28.64
290	5459	5787	5672	28.64
300	5768	6073	5958	28.64
310	6079	6362	6245	28.64
320	6382	6649	6531	28.64
330	6685	6939	6817	28.64
340	6980	7232	7104	28.64
350	7264	7528	7390	28.64
360	7538	7835	7677	30.67
370	7866	8127	7983	30.67
380	8181	8427	8290	30.67
390	8489	8727	8597	30.67
400	8792	9036	8903	30.67
410	9088	9351	9210	30.67
420	9386	9670	9517	30.67
430	9678	9999	9824	30.67
440	9973	10328	10130	30.67
450	10262	10657	10437	30.67
460	10549	10986	10744	30.67
470	10835	11326	11051	30.67
480	11115	11657	11357	30.67
490	11398	11996	11664	NA
