depth	min95%	max95%	best	acc.rate
0	-236	357	66	17.76
10	-42	514	243	17.76
20	150	668	421	17.76
30	339	822	599	17.76
40	531	981	776	17.76
50	719	1139	954	17.76
60	907	1293	1131	17.76
70	1094	1447	1309	17.76
80	1283	1605	1487	17.76
90	1472	1764	1664	17.76
100	1666	1931	1842	17.76
110	1860	2106	2020	17.8
120	2058	2283	2198	17.88
130	2247	2463	2377	18.01
140	2424	2647	2558	18.17
150	2612	2834	2741	18.38
160	2787	3021	2926	18.62
170	2965	3212	3113	18.91
180	3153	3405	3304	19.24
190	3340	3602	3498	19.62
200	3529	3801	3696	20.03
210	3725	4003	3898	20.49
220	3930	4212	4105	20.99
230	4138	4424	4317	21.53
240	4353	4642	4535	22.11
250	4575	4865	4759	22.74
260	4809	5097	4990	23.4
270	5052	5331	5227	24.11
280	5303	5570	5471	24.86
290	5560	5817	5723	25.58
300	5831	6074	5982	26.25
310	6108	6338	6247	26.86
320	6393	6608	6519	27.42
330	6681	6882	6795	27.93
340	6978	7164	7076	28.38
350	7272	7452	7362	28.78
360	7562	7745	7651	29.13
370	7849	8040	7944	29.43
380	8141	8338	8240	29.69
390	8431	8641	8538	29.92
400	8727	8950	8838	30.12
410	9017	9262	9140	30.28
420	9300	9577	9443	30.4
430	9585	9897	9747	30.49
440	9877	10219	10053	30.54
450	10162	10540	10358	30.56
460	10452	10867	10664	30.56
470	10735	11190	10969	30.56
480	11022	11517	11275	30.56
490	11309	11843	11580	NA
