"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
2702,40000,"",1100,"",724.5,9,"C14"
2703,46400,"",1700,"",757.5,5,"C14"
2704,50000,"",NA,"",770,NA,"C14"
2705,NA,NA,NA,"",780,NA,"BOT_U"
