"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
2811,NA,NA,NA,"",520,NA,"TOP_U"
2812,51000,"",NA,"",532.5,5,"C14"
2813,50900,"",1900,"",537.5,5,"C14"
2814,55200,"",4000,"",557.5,5,"C14"
2815,NA,NA,NA,"",600,NA,"BOT_U"
