"ID","C14_age","cal_BP","error","reservoir","depth","thickness","RCode"
3039,NA,NA,NA,"",0,0,"TOP_U"
3040,11380,"",130,"",190,20,"C14"
3041,11950,"",100,"",390,20,"C14"
3042,NA,NA,NA,"",525,0,"BOT_U"
