depth	min95%	max95%	best	acc.rate
20	243	419	327	16.29
70	1037	1257	1141	16.29
185	2848	3242	3015	16.3
320	4978	5591	5217	16.32
340	5293	5945	5543	16.33
420	6546	7351	6850	16.32
485	7556	8489	7906	16.13
560	8663	9740	9098	15.62
645	9847	11025	10390	14.7
720	10837	11989	11453	13.57
750	11220	12396	11852	13.05
790	11706	12994	12363	12.5
810	11969	13315	12611	12.3
825	12152	13552	12795	12.19
890	12900	14587	13580	12.06
940	13345	15374	14183	NA
